trAnsaCtion_id,STOre_id,CAShiEr_id,transaction_time,item_count,payment_method,uSeD_cOupon,stOre_reGIOn,totAL_aMOunT
TX001829,S005,C010,2025-04-09 04:00:00,2,QR,False,South,107.9
TX001830,S002,C014,2025-01-11 08:00:00,4,Points,False,East,229.13
TX001831,S003,C009,2025-04-08 06:00:00,10,Cash,True,East,529.45
TX001832,S003,C006,2025-03-25 08:00:00,9,Credit,True,North,271.29
TX001833,S004,C030,2025-02-20 18:00:00,6,QR,True,West,251.03
TX001834,S001,C005,2025-02-15 16:00:00,4,QR,False,East,132.95
TX001835,S005,C001,2025-03-29 08:00:00,2,Cash,True,East,56.64
TX001836,S004,C001,2025-01-30 02:00:00,10,Cash,False,East,225.35
TX001837,S002,C025,2025-03-09 16:00:00,14,Credit,True,East,449.06
TX001838,S002,C030,2024-12-02 06:00:00,9,Credit,True,South,452.69
TX001839,S002,C020,2025-01-11 00:00:00,4,Credit,False,West,208.8
TX001840,S004,C017,2025-03-31 18:00:00,9,QR,True,West,521.1
TX001841,S005,C011,2025-03-05 06:00:00,14,QR,True,North,343.43
TX001842,S003,C026,2025-02-13 10:00:00,2,Credit,False,East,85.04
TX001843,S001,C012,2025-04-02 18:00:00,7,QR,False,North,312.82
TX001844,S003,C003,2024-12-26 20:00:00,11,Cash,False,South,215.23
TX001845,S005,C006,2025-01-31 12:00:00,11,Points,False,South,311.79
TX001846,S003,C030,2025-03-10 10:00:00,5,QR,False,East,135.56
TX001847,S004,C011,2025-01-15 10:00:00,8,Credit,False,North,474.36
TX001848,S002,C029,2025-01-04 10:00:00,11,QR,False,North,637.11
TX001849,S005,C013,2024-12-21 20:00:00,14,Cash,False,West,715.24
TX001850,S005,C011,2025-02-02 04:00:00,8,Credit,True,North,269.13
TX001851,S003,C008,2025-03-08 00:00:00,14,Points,False,South,324.85
TX001852,S004,C029,2025-03-19 02:00:00,14,Credit,True,South,781.17
TX001853,S003,C010,2025-03-30 22:00:00,4,Credit,False,East,93.61
TX001854,S003,C002,2025-04-15 22:00:00,13,Credit,False,North,469.26
TX001855,S005,C024,2025-04-26 20:00:00,4,QR,True,North,89.01
TX001856,S003,C014,2025-02-27 12:00:00,8,Points,True,South,468.5
TX001857,S002,C029,2025-02-06 18:00:00,3,Cash,True,East,36.26
TX001858,S003,C016,2024-12-03 08:00:00,7,QR,False,West,131.02
TX001859,S002,C017,2025-02-18 18:00:00,8,Points,False,West,386.02
TX001860,S005,C011,2025-01-09 16:00:00,8,Points,False,East,140.58
TX001861,S004,C002,2024-12-27 10:00:00,11,QR,False,East,648.64
TX001862,S002,C024,2024-12-21 08:00:00,10,Credit,True,West,260.68
TX001863,S004,C023,2025-02-01 06:00:00,4,Points,False,South,223.73
TX001864,S004,C005,2025-01-28 00:00:00,9,Cash,True,North,388.03
TX001865,S002,C029,2024-12-23 14:00:00,10,QR,False,West,417.06
TX001866,S005,C016,2025-04-01 22:00:00,4,Points,False,East,223.07
TX001867,S001,C016,2025-04-27 14:00:00,8,Cash,True,East,285.31
TX001868,S004,C026,2025-03-16 04:00:00,6,Cash,False,North,180.23
TX001869,S004,C002,2025-01-01 08:00:00,5,Cash,True,East,104.41
TX001870,S005,C016,2024-12-23 02:00:00,4,Cash,False,South,68.91
TX001871,S005,C025,2025-02-16 02:00:00,5,QR,False,East,247.94
TX001872,S003,C005,2025-02-15 16:00:00,13,Cash,False,North,213.16
TX001873,S005,C008,2025-03-26 04:00:00,11,QR,False,West,326.71
TX001874,S004,C029,2024-12-29 06:00:00,1,Cash,False,South,30.46
TX001875,S002,C020,2025-01-02 08:00:00,7,Cash,True,East,302.57
TX001876,S001,C014,2025-01-18 00:00:00,8,QR,False,North,191.41
TX001877,S003,C025,2025-04-22 16:00:00,12,Credit,False,West,622.94
TX001878,S002,C010,2024-12-01 04:00:00,9,Points,False,West,183.37
TX001879,S001,C023,2025-04-01 00:00:00,13,Points,False,North,642.95
TX001880,S001,C002,2025-03-08 02:00:00,3,QR,True,West,157.46
TX001881,S001,C003,2025-01-01 06:00:00,9,Cash,False,West,176.93
TX001882,S002,C030,2025-04-21 02:00:00,10,QR,True,West,504.71
TX001883,S003,C018,2024-12-27 22:00:00,5,Cash,True,West,228.44
TX001884,S003,C021,2024-12-13 02:00:00,10,QR,True,North,537.19
TX001885,S001,C002,2024-12-25 08:00:00,6,Points,True,North,212.99
TX001886,S002,C021,2025-04-20 16:00:00,1,QR,True,East,21.69
TX001887,S001,C029,2025-01-05 22:00:00,9,Points,False,East,500.42
TX001888,S005,C009,2025-01-28 16:00:00,9,Points,True,South,445.52
TX001889,S003,C002,2025-02-18 00:00:00,6,Points,True,West,66.3
TX001890,S004,C025,2025-01-18 16:00:00,8,QR,True,West,455.77
TX001891,S001,C007,2025-01-03 04:00:00,4,Credit,True,South,229.71
TX001892,S005,C007,2025-02-07 00:00:00,5,QR,True,North,138.83
TX001893,S003,C014,2025-03-24 22:00:00,5,QR,True,North,52.5
TX001894,S002,C005,2025-02-19 06:00:00,7,Credit,False,South,263.39
TX001895,S003,C008,2025-03-07 22:00:00,7,Credit,False,East,389.79
TX001896,S002,C023,2024-12-16 12:00:00,7,Points,True,East,113.55
TX001897,S002,C022,2024-12-06 00:00:00,5,Cash,True,West,197.63
TX001898,S001,C018,2025-02-17 04:00:00,4,Cash,True,East,186.35
TX001899,S001,C006,2025-03-27 22:00:00,8,Points,True,North,133.88
TX001900,S003,C014,2025-01-29 02:00:00,1,QR,True,South,35.66
TX001901,S005,C018,2025-02-06 04:00:00,1,Cash,False,South,14.44
TX001902,S003,C017,2025-04-01 22:00:00,6,QR,False,South,227.44
TX001903,S004,C009,2025-03-22 20:00:00,2,Credit,False,East,64.21
TX001904,S002,C013,2025-03-21 10:00:00,12,Credit,False,South,278.82
TX001905,S002,C016,2025-03-24 22:00:00,3,Points,False,South,157.96
TX001906,S001,C021,2024-12-01 20:00:00,4,QR,False,East,116.36
TX001907,S005,C010,2025-03-01 10:00:00,14,Points,True,North,629.87
TX001908,S001,C010,2024-12-19 18:00:00,2,Cash,True,West,99.07
TX001909,S004,C004,2025-03-09 00:00:00,10,Cash,False,North,189.31
TX001910,S003,C012,2025-04-24 12:00:00,7,Cash,True,East,111.69
TX001911,S003,C027,2025-01-16 22:00:00,10,QR,False,South,103.92
TX001912,S005,C008,2025-02-03 06:00:00,1,Points,False,West,25.29
TX001913,S001,C015,2025-04-12 20:00:00,3,Points,False,North,152.39
TX001914,S001,C021,2025-04-13 22:00:00,2,Cash,True,West,97.28
TX001915,S004,C030,2025-04-20 06:00:00,13,Points,True,North,696.67
TX001916,S003,C023,2025-04-13 04:00:00,9,Credit,False,North,432.27
TX001917,S001,C019,2025-03-22 02:00:00,8,Credit,True,East,89.6
TX001918,S005,C015,2025-02-12 16:00:00,3,Credit,False,North,87.83
TX001919,S003,C008,2025-03-16 12:00:00,5,Credit,True,South,51.48
TX001920,S004,C008,2025-04-06 08:00:00,3,Points,True,East,35.41
TX001921,S005,C019,2025-03-26 18:00:00,14,Credit,False,West,474.99
TX001922,S002,C009,2025-03-23 18:00:00,11,Credit,False,East,308.0
TX001923,S004,C030,2025-03-05 04:00:00,13,Credit,False,North,493.04
TX001924,S005,C024,2024-12-19 18:00:00,12,Credit,False,West,159.7
TX001925,S001,C017,2025-02-07 16:00:00,11,Credit,True,South,433.57
TX001926,S002,C008,2024-12-19 02:00:00,12,QR,False,East,159.0
TX001927,S004,C012,2025-02-17 00:00:00,11,QR,True,North,343.03
TX001928,S001,C027,2025-02-01 16:00:00,6,Credit,False,West,165.71
TX001929,S002,C015,2025-01-12 02:00:00,5,Credit,True,South,105.99
TX001930,S003,C004,2024-12-22 12:00:00,11,Points,False,South,281.58
TX001931,S001,C006,2025-04-29 18:00:00,2,Credit,False,East,20.05
TX001932,S005,C030,2025-04-08 08:00:00,14,Cash,False,West,366.87
TX001933,S004,C029,2025-04-29 16:00:00,10,QR,True,North,139.2
TX001934,S002,C016,2024-12-05 10:00:00,8,Credit,True,West,448.52
TX001935,S001,C026,2025-02-28 04:00:00,6,QR,False,South,82.3
TX001936,S003,C025,2025-01-30 12:00:00,14,Credit,True,West,807.17
TX001937,S004,C005,2025-01-27 08:00:00,3,Cash,False,East,103.71
TX001938,S004,C023,2025-04-08 16:00:00,13,Credit,True,West,463.56
TX001939,S001,C013,2025-03-04 12:00:00,13,QR,False,West,642.28
TX001940,S003,C015,2025-02-25 22:00:00,1,QR,False,East,44.77
TX001941,S002,C017,2025-04-28 00:00:00,5,QR,True,West,109.27
TX001942,S001,C025,2025-04-13 00:00:00,12,Points,True,East,135.28
TX001943,S002,C030,2025-04-06 02:00:00,11,QR,True,East,538.15
TX001944,S004,C022,2025-01-04 20:00:00,2,Credit,False,East,32.97
TX001945,S002,C027,2025-01-27 10:00:00,13,Cash,True,South,518.94
TX001946,S003,C020,2025-02-09 18:00:00,2,Cash,True,West,114.26
TX001947,S005,C022,2024-12-06 02:00:00,9,Credit,True,East,337.25
TX001948,S003,C005,2025-03-08 08:00:00,11,Points,True,North,267.07
TX001949,S002,C019,2024-12-18 22:00:00,13,Credit,True,North,246.22
TX001950,S001,C007,2024-12-01 04:00:00,10,QR,False,South,113.47
TX001951,S004,C003,2024-12-14 06:00:00,7,Points,False,East,288.14
TX001952,S005,C013,2025-04-26 20:00:00,6,Credit,True,East,227.4
TX001953,S001,C014,2025-02-04 00:00:00,13,Points,False,South,430.12
TX001954,S001,C016,2025-03-06 06:00:00,1,Cash,True,West,19.69
TX001955,S003,C013,2025-02-13 08:00:00,14,Credit,True,East,305.64
TX001956,S002,C002,2025-03-03 16:00:00,10,Credit,False,East,579.26
TX001957,S003,C014,2024-12-28 08:00:00,2,Cash,False,North,22.04
TX001958,S002,C020,2025-01-18 06:00:00,11,Points,False,East,309.89
TX001959,S003,C007,2025-03-26 00:00:00,7,Cash,False,South,83.58
TX001960,S001,C005,2025-04-16 02:00:00,3,Points,False,North,58.74
TX001961,S004,C014,2025-03-18 12:00:00,2,Credit,False,South,113.31
TX001962,S002,C009,2025-04-16 16:00:00,6,Points,False,South,104.87
TX001963,S005,C010,2025-02-18 06:00:00,8,Points,True,East,320.31
TX001964,S005,C007,2025-03-23 04:00:00,8,QR,True,West,218.78
TX001965,S001,C028,2025-01-22 20:00:00,11,QR,True,East,458.18
TX001966,S003,C014,2025-02-21 06:00:00,2,QR,False,West,105.21
TX001967,S003,C025,2025-04-10 08:00:00,6,Cash,True,North,145.96
TX001968,S001,C014,2025-04-19 08:00:00,12,Cash,True,South,167.17
TX001969,S005,C025,2025-03-12 12:00:00,5,QR,True,South,101.04
TX001970,S005,C028,2025-02-15 16:00:00,7,Credit,True,East,223.68
TX001971,S003,C002,2025-01-31 10:00:00,4,Credit,False,West,143.01
TX001972,S002,C017,2025-03-23 22:00:00,12,Credit,True,South,685.14
TX001973,S004,C027,2024-12-15 02:00:00,13,Cash,True,South,140.47
TX001974,S002,C020,2025-01-13 08:00:00,2,Points,True,West,95.76
TX001975,S005,C004,2025-04-03 20:00:00,10,Cash,True,South,136.25
TX001976,S002,C013,2024-12-04 06:00:00,3,QR,True,South,41.69
TX001977,S004,C018,2025-04-10 00:00:00,9,Points,False,South,384.36
TX001978,S002,C003,2025-03-18 00:00:00,10,Credit,True,West,554.47
TX001979,S002,C019,2025-03-29 04:00:00,8,Cash,True,West,195.08
TX001980,S002,C005,2025-02-18 12:00:00,13,Cash,True,North,305.05
TX001981,S002,C001,2025-03-15 02:00:00,9,QR,True,South,367.97
TX001982,S001,C009,2025-02-20 22:00:00,5,Credit,True,South,244.07
TX001983,S005,C024,2025-03-06 14:00:00,13,Cash,True,North,694.82
TX001984,S004,C008,2025-02-20 04:00:00,5,Cash,False,West,112.43
TX001985,S005,C003,2024-12-04 02:00:00,7,Points,True,West,329.07
TX001986,S001,C002,2024-12-28 06:00:00,7,Cash,True,East,177.52
TX001987,S001,C001,2025-03-17 04:00:00,1,Points,False,West,37.24
TX001988,S001,C012,2025-03-10 22:00:00,12,Cash,False,East,234.51
TX001989,S001,C022,2025-04-15 10:00:00,14,Credit,True,North,242.2
TX001990,S002,C013,2025-02-15 02:00:00,5,QR,True,West,283.83
TX001991,S005,C010,2025-01-07 18:00:00,8,Credit,False,North,298.88
TX001992,S003,C017,2024-12-04 00:00:00,7,QR,True,East,71.61
TX001993,S004,C030,2025-03-22 14:00:00,11,Cash,False,South,546.39
TX001994,S001,C011,2025-04-22 14:00:00,2,Credit,True,South,89.09
TX001995,S005,C005,2025-02-20 00:00:00,14,Points,True,North,368.12
TX001996,S001,C025,2025-02-05 06:00:00,8,QR,True,South,265.59
TX001997,S001,C027,2025-02-20 00:00:00,2,QR,False,North,64.99
TX001998,S001,C009,2025-01-19 08:00:00,10,Cash,False,East,237.38
TX001999,S001,C013,2025-03-05 18:00:00,1,QR,False,South,59.03
TX002000,S001,C028,2025-02-27 14:00:00,11,QR,False,East,409.14
TX002001,S004,C020,2025-03-21 08:00:00,11,QR,True,West,603.5
TX002002,S005,C023,2024-12-19 14:00:00,14,Cash,True,South,549.75
TX002003,S001,C030,2024-12-27 10:00:00,11,Credit,False,South,489.6
TX002004,S001,C011,2024-12-30 00:00:00,3,Cash,False,South,34.43
TX002005,S001,C023,2024-12-10 12:00:00,3,Points,False,North,106.77
TX002006,S001,C004,2025-01-28 02:00:00,6,QR,False,West,276.38
TX002007,S002,C021,2025-03-23 04:00:00,12,QR,True,West,193.12
TX002008,S002,C011,2025-04-12 14:00:00,3,Credit,False,West,131.75
TX002009,S003,C009,2025-02-27 14:00:00,7,QR,True,East,99.5
TX002010,S001,C007,2024-12-04 06:00:00,8,Credit,False,West,402.81
TX002011,S003,C016,2025-04-27 16:00:00,3,QR,True,North,176.67
TX002012,S004,C023,2025-03-20 08:00:00,9,QR,False,North,372.03
TX002013,S003,C026,2025-03-18 02:00:00,1,Cash,True,East,13.85
TX002014,S005,C023,2024-12-18 22:00:00,3,Cash,True,East,118.01
TX002015,S002,C025,2025-03-08 12:00:00,12,Points,True,West,564.52
TX002016,S002,C005,2024-12-28 22:00:00,3,Credit,True,West,169.96
TX002017,S001,C006,2025-03-10 06:00:00,7,Points,True,North,85.91
TX002018,S001,C019,2024-12-08 14:00:00,11,Cash,True,North,536.27
TX002019,S004,C001,2024-12-30 08:00:00,11,Credit,True,West,182.92
TX002020,S004,C027,2025-01-17 12:00:00,5,Cash,True,North,247.65
TX002021,S005,C016,2025-04-12 20:00:00,4,Credit,True,East,217.74
TX002022,S001,C028,2025-02-06 22:00:00,2,QR,False,North,106.12
TX002023,S001,C018,2025-04-22 00:00:00,7,Points,False,West,298.51
TX002024,S004,C024,2025-02-04 00:00:00,3,Points,True,East,105.11
TX002025,S004,C013,2024-12-31 04:00:00,7,Credit,False,North,376.11
TX002026,S004,C001,2025-01-16 08:00:00,10,Points,False,East,359.54
TX002027,S002,C010,2025-03-25 00:00:00,12,Cash,True,West,234.07
TX002028,S003,C007,2025-04-23 00:00:00,7,Points,True,North,399.99
TX002029,S003,C005,2025-03-10 10:00:00,11,Credit,False,West,315.31
TX002030,S001,C013,2024-12-30 14:00:00,2,Points,True,South,82.43
TX002031,S002,C022,2024-12-16 20:00:00,7,Points,True,West,139.7
TX002032,S004,C016,2025-04-20 20:00:00,6,Cash,True,South,93.16
TX002033,S001,C024,2025-01-05 02:00:00,10,QR,False,East,375.52
TX002034,S002,C020,2025-01-28 06:00:00,4,Cash,False,East,150.92
TX002035,S005,C022,2024-12-01 12:00:00,11,Points,False,South,313.36
TX002036,S002,C014,2024-12-12 00:00:00,5,Points,True,East,127.93
TX002037,S001,C011,2025-04-27 12:00:00,12,QR,True,East,344.5
TX002038,S003,C019,2025-01-16 08:00:00,8,QR,True,West,398.06
TX002039,S004,C023,2025-02-07 18:00:00,5,Cash,True,South,139.43
TX002040,S005,C002,2025-02-02 08:00:00,3,QR,True,North,168.21
TX002041,S002,C028,2025-02-26 20:00:00,2,Cash,False,East,31.3
TX002042,S001,C008,2025-01-14 12:00:00,6,Credit,True,East,339.47
TX002043,S001,C013,2025-01-05 10:00:00,6,Points,False,North,266.86
TX002044,S004,C007,2025-03-29 02:00:00,7,QR,True,West,190.52
TX002045,S001,C012,2025-01-25 22:00:00,8,Credit,False,West,82.74
TX002046,S001,C028,2024-12-31 04:00:00,4,Credit,True,West,200.49
TX002047,S004,C008,2025-04-01 16:00:00,12,Cash,True,North,701.6
TX002048,S005,C016,2025-04-21 02:00:00,8,Cash,True,West,472.98
TX002049,S003,C018,2025-04-11 04:00:00,12,QR,True,East,374.04
TX002050,S003,C019,2024-12-07 18:00:00,1,Cash,False,West,13.53
TX002051,S002,C028,2024-12-30 14:00:00,6,Credit,True,East,154.13
TX002052,S005,C004,2025-03-17 18:00:00,6,Credit,False,North,152.92
TX002053,S002,C028,2025-04-25 02:00:00,3,Points,False,West,45.36
TX002054,S003,C025,2025-01-19 00:00:00,9,Credit,False,West,326.12
TX002055,S004,C028,2025-04-08 22:00:00,12,QR,True,East,482.75
TX002056,S001,C012,2024-12-25 12:00:00,12,Points,True,North,557.29
TX002057,S003,C016,2025-03-14 22:00:00,5,Cash,False,West,62.75
TX002058,S005,C021,2025-04-09 00:00:00,1,Points,True,North,23.77
TX002059,S003,C022,2025-02-28 02:00:00,7,Credit,False,East,194.32
TX002060,S005,C017,2025-04-20 20:00:00,10,QR,False,East,546.12
TX002061,S005,C004,2025-03-05 16:00:00,14,Cash,True,West,770.97
TX002062,S005,C030,2025-03-15 16:00:00,3,Cash,True,North,69.0
TX002063,S002,C020,2024-12-02 08:00:00,10,Credit,False,East,343.67
TX002064,S004,C026,2024-12-30 22:00:00,10,QR,False,North,312.38
TX002065,S003,C024,2025-03-14 20:00:00,11,Credit,True,South,399.69
TX002066,S004,C024,2025-02-11 02:00:00,4,Credit,True,South,97.22
TX002067,S001,C026,2025-01-28 06:00:00,6,QR,True,West,198.88
TX002068,S003,C022,2025-01-07 06:00:00,8,Credit,False,North,138.15
TX002069,S004,C024,2025-02-10 06:00:00,13,QR,False,North,591.21
TX002070,S004,C009,2024-12-31 08:00:00,4,QR,False,East,113.95
TX002071,S001,C005,2025-01-26 04:00:00,12,Credit,True,North,445.45
TX002072,S005,C017,2025-02-22 22:00:00,9,Credit,False,North,362.07
TX002073,S003,C017,2025-03-23 10:00:00,8,Points,False,East,414.61
TX002074,S003,C002,2025-01-08 20:00:00,10,Cash,False,West,140.88
TX002075,S001,C002,2025-01-04 10:00:00,10,Cash,True,East,341.37
TX002076,S005,C021,2025-04-03 04:00:00,6,QR,False,South,328.22
TX002077,S003,C023,2025-01-18 18:00:00,7,Points,True,North,185.43
TX002078,S003,C007,2025-03-15 16:00:00,8,QR,False,North,257.81
TX002079,S003,C004,2025-03-14 22:00:00,2,Points,False,West,28.51
TX002080,S005,C013,2025-02-21 18:00:00,5,QR,True,South,237.67
TX002081,S001,C020,2025-03-30 14:00:00,13,Cash,True,North,185.26
TX002082,S003,C030,2025-01-17 14:00:00,7,Points,True,East,290.84
TX002083,S004,C030,2024-12-28 20:00:00,8,Credit,False,North,229.7
TX002084,S005,C011,2025-03-14 18:00:00,5,Credit,True,West,134.54
TX002085,S002,C026,2024-12-04 00:00:00,3,Cash,False,East,117.83
TX002086,S001,C003,2025-02-21 08:00:00,6,Points,False,North,230.3
TX002087,S004,C027,2024-12-24 02:00:00,5,Credit,True,West,151.36
TX002088,S003,C002,2025-03-12 14:00:00,8,Credit,True,South,191.34
TX002089,S002,C016,2025-02-15 06:00:00,9,Credit,True,East,318.68
TX002090,S001,C003,2025-01-10 06:00:00,9,Cash,True,East,210.2
TX002091,S005,C024,2025-03-16 10:00:00,12,QR,False,South,181.58
TX002092,S002,C015,2025-03-23 06:00:00,12,Credit,False,East,599.49
TX002093,S002,C017,2025-01-30 20:00:00,6,Credit,True,West,270.69
TX002094,S004,C016,2024-12-16 22:00:00,4,QR,True,South,56.87
TX002095,S001,C020,2025-02-25 16:00:00,4,Credit,False,North,72.52
TX002096,S004,C007,2025-01-13 14:00:00,9,Points,False,West,135.08
TX002097,S004,C016,2025-02-15 10:00:00,4,Credit,True,South,198.14
TX002098,S003,C005,2025-01-03 08:00:00,8,QR,False,North,389.15
TX002099,S005,C002,2025-02-12 18:00:00,9,Cash,False,West,273.62
TX002100,S002,C001,2025-01-28 16:00:00,5,Cash,False,West,255.35
TX002101,S001,C022,2024-12-02 18:00:00,13,Points,False,East,763.07
TX002102,S005,C029,2025-01-09 10:00:00,6,Credit,False,East,351.14
TX002103,S005,C013,2025-03-06 06:00:00,3,Credit,False,South,177.13
TX002104,S001,C016,2024-12-18 10:00:00,12,QR,False,North,627.83
TX002105,S005,C005,2024-12-26 10:00:00,5,QR,False,West,104.25
TX002106,S003,C003,2025-03-18 18:00:00,5,Points,True,West,64.35
TX002107,S005,C027,2025-01-28 14:00:00,14,Points,False,South,708.16
TX002108,S003,C027,2025-01-27 04:00:00,2,Credit,True,East,50.85
TX002109,S002,C015,2024-12-24 16:00:00,10,Credit,True,West,268.88
TX002110,S002,C016,2025-01-29 14:00:00,6,Points,True,West,81.9
TX002111,S004,C011,2025-04-21 14:00:00,9,Cash,True,East,411.62
TX002112,S003,C025,2025-02-02 12:00:00,11,Cash,True,North,346.92
TX002113,S002,C019,2025-03-15 04:00:00,7,Cash,False,North,141.49
TX002114,S005,C018,2025-02-17 22:00:00,14,Cash,True,East,596.72
TX002115,S001,C021,2025-01-01 16:00:00,8,Points,False,West,471.95
TX002116,S001,C009,2025-01-08 06:00:00,2,QR,True,East,69.84
TX002117,S003,C008,2025-02-24 20:00:00,11,Cash,False,North,443.5
TX002118,S004,C022,2024-12-03 08:00:00,13,Points,False,South,235.86
TX002119,S005,C019,2025-02-14 12:00:00,14,Cash,True,South,252.67
TX002120,S003,C022,2025-02-27 00:00:00,9,Credit,False,North,296.21
TX002121,S001,C005,2025-04-19 02:00:00,3,Cash,True,North,156.71
TX002122,S003,C017,2025-02-12 04:00:00,10,Points,False,North,554.58
TX002123,S005,C005,2024-12-07 12:00:00,5,Credit,False,East,210.44
TX002124,S002,C014,2025-02-17 20:00:00,14,Credit,True,South,392.36
TX002125,S005,C007,2025-01-08 04:00:00,7,Cash,False,North,332.51
TX002126,S002,C009,2025-01-17 10:00:00,4,Cash,False,West,98.39
TX002127,S002,C028,2025-04-10 02:00:00,7,Credit,False,South,146.84
TX002128,S002,C017,2025-04-05 10:00:00,8,QR,False,East,398.17
TX002129,S003,C003,2025-04-01 02:00:00,13,Points,False,West,618.36
TX002130,S001,C008,2025-01-31 10:00:00,10,Points,False,East,541.05
TX002131,S003,C022,2025-03-20 00:00:00,14,Points,True,North,543.54
TX002132,S001,C013,2025-01-12 22:00:00,10,Points,False,North,548.36
TX002133,S005,C016,2025-03-04 12:00:00,4,Points,True,North,45.3
TX002134,S004,C021,2025-01-03 00:00:00,5,Credit,False,West,113.43
TX002135,S005,C029,2025-04-06 00:00:00,11,Points,True,North,552.45
TX002136,S003,C010,2024-12-04 04:00:00,3,QR,False,South,93.55
TX002137,S003,C018,2025-03-18 20:00:00,5,QR,True,North,109.85
TX002138,S001,C003,2025-02-12 20:00:00,8,Cash,False,South,398.46
TX002139,S003,C012,2025-02-05 08:00:00,3,Cash,True,West,153.34
TX002140,S002,C016,2024-12-14 00:00:00,14,Cash,True,East,459.38
TX002141,S003,C018,2025-03-02 12:00:00,13,Cash,True,East,433.29
TX002142,S001,C017,2025-02-12 14:00:00,5,Credit,False,South,245.23
TX002143,S001,C007,2025-03-07 02:00:00,10,QR,False,West,485.67
TX002144,S002,C030,2025-04-22 12:00:00,1,Credit,False,South,53.33
TX002145,S001,C019,2025-02-20 02:00:00,2,QR,True,North,84.55
TX002146,S004,C023,2025-03-03 06:00:00,3,Credit,False,North,57.88
TX002147,S005,C028,2025-02-26 02:00:00,1,QR,True,North,37.49
TX002148,S003,C023,2025-04-03 12:00:00,13,Cash,False,East,378.55
TX002149,S004,C008,2025-04-10 04:00:00,11,QR,True,South,124.87
TX002150,S003,C017,2025-04-24 04:00:00,12,Cash,True,West,237.9
TX002151,S004,C021,2025-02-09 16:00:00,11,QR,True,South,223.07
TX002152,S003,C026,2025-03-28 02:00:00,9,Credit,False,South,127.05
TX002153,S002,C025,2025-02-01 06:00:00,9,Points,True,South,293.99
TX002154,S001,C028,2025-04-01 22:00:00,5,QR,False,North,177.01
TX002155,S001,C027,2025-04-15 14:00:00,14,Credit,True,North,378.01
