StudentID,Gender,Faculty,EducationLevel,GPA,StudyHours,ExtraActHours,NumFriends,LifeSatisfaction,ExerciseFreq,PersonalExpense
STU1195,Female,Business,Grade 5,2.816763376,13,6,13,2,4,5390
STU1196,Male,Arts,Grade 4,2.764651479,14,1,5,1,3,6620
STU1197,Female,Business,Grade 4,2.653595542,11,5,10,4,0,8255
STU1198,Male,Engineering,Grade 4,3.061944379,16,2,6,1,1,10916
STU1199,Male,Arts,Grade 5,2.461571236,23,6,7,3,2,5184
STU1200,Male,Business,Grade 6,2.902902126,14,5,4,2,5,6233
STU1201,Male,Engineering,Grade 6,2.585643509,11,2,17,5,0,4179
STU1202,Female,Science,Grade 4,2.695411293,15,3,14,4,2,7212
STU1203,Female,Science,Grade 5,3.176905092,13,5,17,1,1,5836
STU1204,Female,Education,Grade 4,3.325704931,18,3,2,4,2,10108
STU1205,Male,Arts,Grade 5,2.846947537,10,10,9,1,2,5038
STU1206,Female,Science,Grade 4,3.483915197,14,8,14,3,2,10844
STU1207,Male,Arts,Grade 5,2.513643205,13,4,7,5,3,10746
STU1208,Female,Science,Grade 5,2.240050697,17,8,7,4,3,7118
STU1209,Male,Education,Grade 6,2.331837407,16,3,13,4,0,2963
STU1210,Male,Business,Grade 4,2.462296604,15,5,9,1,4,8993
STU1211,Male,Education,Grade 6,2.343553383,6,4,12,1,2,10351
STU1212,Female,Engineering,Grade 6,4,11,4,9,4,2,5399
STU1213,Female,Science,Grade 5,2.224889606,12,6,5,3,4,6577
STU1214,Female,Engineering,Grade 4,3.468714452,27,10,17,4,2,8432
STU1215,Female,Engineering,Grade 5,2.987435575,12,4,15,2,1,6934
STU1216,Male,Arts,Grade 5,3.112300233,14,8,17,2,3,11887
STU1217,Female,Science,Grade 5,2.547135144,14,8,19,4,1,7939
STU1218,Female,Engineering,Grade 4,3.162726362,13,6,5,3,5,8903
STU1219,Male,Business,Grade 4,2.543040722,20,5,8,1,4,9836
STU1220,Male,Engineering,Grade 5,3.461383091,11,5,15,1,2,4514
STU1221,Male,Business,Grade 4,3.502756739,13,7,5,4,2,8572
STU1222,Female,Arts,Grade 5,2.932569032,19,5,10,5,3,6909
STU1223,Male,Engineering,Grade 4,2.965317947,11,6,2,1,1,6602
STU1224,Male,Education,Grade 4,3.21636195,18,8,7,2,5,7079
STU1225,Male,Arts,Grade 6,3.190804714,12,7,0,2,1,7752
STU1226,Female,Business,Grade 5,3.512073187,14,6,14,5,5,6713
STU1227,Male,Arts,Grade 6,3.497922963,12,6,14,5,3,7994
STU1228,Female,Engineering,Grade 6,2.985579535,13,4,18,2,3,5831
STU1229,Female,Science,Grade 5,2.761387758,10,2,9,4,8,10017
STU1230,Male,Science,Grade 5,3.405809894,14,4,18,4,0,7505
STU1231,Male,Business,Grade 4,2.921857126,16,2,8,4,4,9817
STU1232,Female,Business,Grade 5,3.056871971,19,7,6,2,1,10676
STU1233,Male,Science,Grade 6,3.265158112,16,3,13,5,1,11527
STU1234,Male,Business,Grade 6,3.487778486,14,2,1,3,2,7854
STU1235,Female,Arts,Grade 5,3.130424071,17,4,12,2,3,4059
STU1236,Female,Education,Grade 6,2.706401027,20,4,19,2,1,8755
STU1237,Male,Education,Grade 4,3.898505172,15,2,3,1,2,8084
STU1238,Female,Arts,Grade 6,3.765170906,12,6,6,4,1,7736
STU1239,Male,Education,Grade 4,2.490998321,18,5,7,1,5,8822
STU1240,Male,Engineering,Grade 6,2.544114212,15,4,15,2,2,9376
STU1241,Male,Arts,Grade 4,2.606993259,14,5,19,2,2,8209
STU1242,Female,Business,Grade 4,3.424275446,14,4,8,2,3,7532
STU1243,Male,Arts,Grade 5,3.917571596,14,1,10,3,3,9682
STU1244,Male,Science,Grade 4,2.746863366,15,4,13,1,5,10446
STU1245,Male,Business,Grade 5,3.084634179,11,9,3,5,2,11313
STU1246,Female,Science,Grade 6,2.62369707,21,5,18,4,3,9463
STU1247,Female,Business,Grade 6,3.850096382,11,4,14,4,2,6562
STU1248,Female,Education,Grade 6,3.412414171,12,8,13,3,2,13240
STU1249,Female,Arts,Grade 4,2.587682218,11,5,15,1,5,6445
STU1250,Female,Engineering,Grade 6,1.948829445,12,6,19,4,2,8132
STU1251,Male,Business,Grade 6,3.518793529,20,2,2,2,1,11745
STU1252,Female,Business,Grade 5,2.713757597,14,5,5,1,4,8469
STU1253,Female,Science,Grade 5,3.421366085,19,5,3,4,1,13851
STU1254,Female,Education,Grade 6,3.146845168,10,4,0,1,5,7354
STU1255,Male,Science,Grade 6,2.082851984,15,3,17,3,1,6904
STU1256,Female,Science,Grade 4,2.596611634,15,4,7,5,2,8806
STU1257,Female,Education,Grade 4,2.822927656,11,5,15,5,3,6624
STU1258,Male,Engineering,Grade 6,2.662105005,16,7,19,1,5,10717
STU1259,Female,Science,Grade 5,3.058084142,17,5,15,3,2,6677
STU1260,Male,Science,Grade 6,3.200690723,13,8,14,4,2,9347
STU1261,Male,Business,Grade 4,3.894679969,16,4,1,2,4,9222
STU1262,Male,Education,Grade 5,3.236106738,9,5,11,1,3,9233
STU1263,Male,Arts,Grade 5,3.745550533,14,1,3,1,2,10079
STU1264,Male,Engineering,Grade 4,2.761591607,12,5,10,4,3,6744
STU1265,Female,Engineering,Grade 6,3.582606707,12,7,1,2,3,8411
STU1266,Male,Education,Grade 6,2.809400955,15,3,5,2,4,7499
STU1267,Male,Business,Grade 6,2.541491599,20,6,16,4,6,10775
STU1268,Female,Business,Grade 4,2.520361621,20,10,18,1,2,8860
STU1269,Male,Education,Grade 5,1.679022371,11,4,8,4,2,11939
STU1270,Female,Business,Grade 4,3.427041311,9,5,4,5,1,11170
STU1271,Female,Engineering,Grade 6,2.354902482,25,8,13,4,5,5730
STU1272,Female,Engineering,Grade 4,3.704072617,15,7,15,3,2,7892
STU1273,Male,Arts,Grade 5,2.912889749,10,10,0,1,4,8452
STU1274,Male,Education,Grade 4,2.222567626,19,3,19,3,3,7763
STU1275,Male,Science,Grade 6,2.441134918,15,5,2,1,5,6914
STU1276,Female,Science,Grade 5,3.095317471,16,8,9,1,0,7688
STU1277,Male,Arts,Grade 4,2.060021264,12,6,14,5,5,9302
STU1278,Male,Arts,Grade 4,3.294972503,20,5,2,4,2,9815
STU1279,Male,Business,Grade 5,2.241833856,11,1,0,4,4,6048
STU1280,Female,Arts,Grade 5,2.630511834,22,5,12,5,1,5084
STU1281,Female,Arts,Grade 6,3.099360168,17,3,14,5,3,5683
STU1282,Male,Science,Grade 5,3.233805345,11,2,9,2,2,7943
STU1283,Male,Business,Grade 6,3.398859898,15,4,2,3,2,8461
STU1284,Male,Arts,Grade 4,2.346726993,19,10,17,1,3,8503
STU1285,Male,Arts,Grade 6,2.845773603,17,4,18,2,1,7329
STU1286,Female,Business,Grade 4,3.546499751,13,3,4,4,1,7625
STU1287,Female,Education,Grade 5,2.845894017,16,4,9,2,3,5060
STU1288,Female,Business,Grade 4,3.147137226,21,4,15,4,5,7453
STU1289,Female,Science,Grade 5,3.081219629,13,7,19,5,0,9424
STU1290,Male,Education,Grade 4,3.650618576,26,3,17,1,8,7589
STU1291,Male,Engineering,Grade 4,2.767045403,15,4,7,1,1,4731
STU1292,Male,Business,Grade 4,2.305025536,19,4,12,1,1,11579
STU1293,Female,Science,Grade 4,2.516064055,17,4,7,5,3,6228
STU1294,Male,Education,Grade 6,3.09442199,11,9,12,4,6,8419
STU1295,Female,Business,Grade 4,2.215229627,16,6,11,5,5,8777
STU1296,Female,Arts,Grade 6,2.727793007,17,2,12,1,5,11054
STU1297,Male,Business,Grade 5,3.037708196,14,8,16,1,2,7830
STU1298,Male,Engineering,Grade 5,2.616703948,21,5,14,1,0,8752
STU1299,Male,Business,Grade 6,3.163426624,11,5,8,4,2,7051
STU1300,Female,Education,Grade 5,3.362205881,15,8,19,4,3,7074
STU1301,Male,Education,Grade 5,3.2274543,17,7,3,2,4,7749
STU1302,Female,Business,Grade 4,2.22624752,13,6,11,2,4,10283
STU1303,Male,Education,Grade 4,3.039591094,20,8,3,3,4,9891
STU1304,Female,Arts,Grade 4,3.078721153,13,3,12,4,2,6634
STU1305,Female,Business,Grade 6,2.809534941,13,4,2,5,4,8801
STU1306,Male,Arts,Grade 6,3.156655506,13,4,4,4,4,8463
STU1307,Female,Arts,Grade 5,3.138712288,12,3,12,2,2,7694
STU1308,Female,Science,Grade 4,2.954562382,16,3,13,1,5,5445
STU1309,Male,Business,Grade 6,2.497864161,23,3,7,2,4,8568
STU1310,Female,Education,Grade 6,2.986689524,17,1,10,2,5,8910
STU1311,Male,Arts,Grade 4,3.933465464,7,6,7,2,3,7517
STU1312,Female,Science,Grade 6,2.803846485,15,3,11,3,5,7425
STU1313,Male,Business,Grade 4,3.523652729,7,1,10,3,7,11846
STU1314,Male,Business,Grade 5,3.01942851,18,3,16,3,1,7267
STU1315,Female,Engineering,Grade 5,2.599635512,8,3,12,5,1,10077
STU1316,Female,Engineering,Grade 5,2.851701651,14,9,3,3,5,7486
STU1317,Female,Arts,Grade 4,2.991564813,14,4,12,5,2,8169
STU1318,Female,Engineering,Grade 6,3.327605733,13,5,8,4,2,7565
STU1319,Female,Arts,Grade 5,4,10,5,13,4,3,7948
STU1320,Male,Education,Grade 5,3.027332303,14,7,11,3,4,5767
STU1321,Female,Arts,Grade 5,2.384570384,10,7,12,4,2,9602
STU1322,Male,Engineering,Grade 6,2.172711299,20,4,7,4,6,6993
STU1323,Male,Education,Grade 6,2.789107715,6,6,4,1,4,5493
STU1324,Female,Engineering,Grade 4,2.43595605,24,4,10,3,4,10026
STU1325,Male,Arts,Grade 5,3.278953149,16,2,19,3,4,11265
STU1326,Male,Science,Grade 6,3.282627862,19,8,5,2,6,8041
STU1327,Male,Business,Grade 4,2.927012284,12,2,6,2,3,8630
STU1328,Male,Engineering,Grade 5,3.328693219,15,3,14,4,5,9935
STU1329,Female,Arts,Grade 6,3.032379674,11,3,4,2,4,6322
STU1330,Male,Education,Grade 6,3.933786898,12,2,8,1,3,8484
STU1331,Female,Engineering,Grade 4,3.313062473,17,6,19,3,0,10703
STU1332,Female,Engineering,Grade 5,3.447808538,12,6,18,1,3,8182
STU1333,Male,Business,Grade 5,2.275936295,6,3,4,3,1,7417
STU1334,Female,Arts,Grade 6,2.414382276,12,7,12,5,4,8234
STU1335,Female,Science,Grade 5,3.239419213,13,4,11,3,4,6419
STU1336,Female,Education,Grade 4,2.225388246,18,3,4,1,1,11238
STU1337,Male,Arts,Grade 6,2.687762079,13,6,6,4,2,9960
STU1338,Female,Education,Grade 6,3.589706307,12,7,2,2,3,9159
STU1339,Female,Engineering,Grade 4,2.6770721,16,4,12,2,3,8348
STU1340,Female,Business,Grade 6,2.395133647,12,3,10,1,0,7693
STU1341,Male,Business,Grade 5,3.333771656,16,4,9,2,3,6757
STU1342,Female,Science,Grade 5,4,11,2,8,4,3,6216
STU1343,Male,Business,Grade 6,2.595677422,17,7,5,2,5,10309
STU1344,Male,Engineering,Grade 4,3.612012899,12,6,13,5,3,9834
STU1345,Male,Science,Grade 4,2.533412517,10,5,9,3,5,6086
STU1346,Male,Arts,Grade 5,2.943766109,12,4,16,5,3,7633
STU1347,Male,Business,Grade 4,2.96543353,23,7,1,3,3,7528
STU1348,Male,Science,Grade 6,2.60900913,13,5,1,5,6,9285
STU1349,Female,Engineering,Grade 6,3.437697656,22,6,3,2,4,10050
STU1350,Male,Education,Grade 5,2.230139545,11,2,6,2,1,6308
STU1351,Female,Education,Grade 5,3.097523805,14,4,19,4,4,6578
STU1352,Female,Engineering,Grade 5,3.537082289,12,7,3,5,0,7008
STU1353,Male,Engineering,Grade 4,3.396081735,16,3,7,3,3,7553
STU1354,Female,Education,Grade 6,3.24560753,16,4,13,3,5,4127
STU1355,Female,Science,Grade 6,3.792649697,14,4,19,2,4,3649
STU1356,Female,Education,Grade 6,2.890191316,13,5,2,2,4,8246
STU1357,Female,Engineering,Grade 5,2.237636926,20,2,10,2,4,8465
STU1358,Male,Business,Grade 6,3.067603443,13,6,2,5,2,7949
STU1359,Female,Arts,Grade 4,2.937118845,20,5,4,3,4,10307
STU1360,Male,Business,Grade 4,1.942089714,14,4,15,5,2,4690
STU1361,Female,Business,Grade 6,2.43744937,14,4,10,3,3,11440
STU1362,Female,Engineering,Grade 5,2.373686982,14,4,0,3,3,7766
STU1363,Male,Education,Grade 6,2.592733537,13,6,8,4,2,8033
STU1364,Female,Science,Grade 4,2.824412868,13,5,4,2,1,8687
STU1365,Female,Business,Grade 4,2.843563019,13,2,19,5,4,5985
STU1366,Female,Education,Grade 4,2.610597636,18,4,10,5,2,7107
STU1367,Male,Science,Grade 6,2.373030729,20,8,1,2,4,10944
STU1368,Female,Business,Grade 4,3.188725854,12,7,9,5,2,8908
STU1369,Male,Science,Grade 5,3.058285931,11,10,4,4,0,7826
STU1370,Female,Education,Grade 6,3.073335749,10,4,16,5,2,5227
STU1371,Male,Arts,Grade 6,3.88950561,13,4,11,3,2,5371
STU1372,Male,Education,Grade 4,3.081437027,6,2,2,2,5,7064
STU1373,Female,Engineering,Grade 4,2.816671114,11,2,6,2,0,8173
STU1374,Female,Science,Grade 5,2.947097004,17,5,10,4,2,10054
STU1375,Male,Arts,Grade 6,3.049409611,21,5,10,5,4,9770
STU1376,Male,Science,Grade 4,3.307896674,13,5,11,3,2,10347
STU1377,Female,Science,Grade 5,2.977639787,23,8,4,1,3,7495
STU1378,Male,Business,Grade 4,2.02853955,12,5,9,3,3,5599
STU1379,Female,Engineering,Grade 6,2.781625938,16,9,11,3,3,6619
STU1380,Female,Science,Grade 4,3.000746588,17,6,13,5,5,8200
STU1381,Female,Education,Grade 6,3.652100783,14,5,0,1,2,8817
STU1382,Female,Education,Grade 4,2.607052177,16,7,13,4,2,5994
STU1383,Male,Business,Grade 6,2.18236957,16,2,6,5,1,7162
STU1384,Female,Engineering,Grade 5,3.032188603,15,3,9,2,3,6170
STU1385,Male,Engineering,Grade 6,3.433118461,18,6,11,1,2,12074
STU1386,Female,Education,Grade 5,2.803288529,14,2,5,2,4,9563
STU1387,Male,Arts,Grade 6,4,17,4,15,1,3,7494
STU1388,Female,Business,Grade 5,4,17,3,9,2,4,7223
STU1389,Male,Business,Grade 4,2.963763643,14,7,19,5,4,11232
STU1390,Male,Education,Grade 6,3.093356578,11,6,11,1,2,6150
STU1391,Female,Education,Grade 4,3.684365737,15,4,9,4,0,7811
STU1392,Female,Arts,Grade 5,2.955082636,18,5,9,5,2,6434
STU1393,Female,Arts,Grade 6,2.597955741,12,7,10,1,2,6707
STU1394,Female,Engineering,Grade 6,3.444465953,12,7,8,2,2,8851
STU1395,Male,Business,Grade 4,3.232206421,15,1,8,3,5,3633
STU1396,Female,Business,Grade 6,2.596327594,12,5,11,1,7,11366
STU1397,Male,Education,Grade 6,3.139582085,14,4,1,5,3,9293
STU1398,Male,Engineering,Grade 4,2.919969741,15,6,13,2,5,7674
STU1399,Female,Business,Grade 6,2.807452154,10,6,8,5,2,5812
STU1400,Male,Engineering,Grade 4,2.607080186,13,6,17,2,3,3707
STU1401,Male,Engineering,Grade 4,3.060701556,9,7,12,5,3,7651
STU1402,Male,Education,Grade 4,2.867071317,16,8,15,1,3,6868
STU1403,Male,Engineering,Grade 4,3.142353288,13,3,12,1,5,7465
STU1404,Female,Arts,Grade 4,3.409918811,13,6,7,1,1,8025
STU1405,Female,Arts,Grade 5,3.115783185,13,2,11,2,2,9646
STU1406,Female,Science,Grade 5,3.1243423,12,2,18,4,1,9408
STU1407,Female,Education,Grade 4,2.729411466,14,1,9,5,5,8651
STU1408,Male,Science,Grade 5,3.587178007,15,5,1,4,2,10684
STU1409,Male,Arts,Grade 5,2.57573534,13,5,14,4,0,7684
STU1410,Female,Science,Grade 6,2.194003999,19,4,16,4,3,8291
STU1411,Female,Education,Grade 4,2.46450826,20,4,5,3,5,10943
STU1412,Female,Education,Grade 5,3.517131956,16,3,2,5,4,11619
STU1413,Male,Engineering,Grade 6,3.22944891,21,3,10,3,2,8322
STU1414,Female,Business,Grade 6,3.655971311,14,5,4,5,0,7583
STU1415,Female,Engineering,Grade 4,2.338474237,11,5,12,3,3,10658
STU1416,Female,Education,Grade 4,4,11,2,15,5,1,7985
STU1417,Male,Arts,Grade 6,2.858157907,14,3,9,1,1,7363
STU1418,Male,Arts,Grade 4,2.119828266,11,5,12,4,4,7738
STU1419,Male,Engineering,Grade 4,4,15,2,10,2,3,10081
STU1420,Male,Education,Grade 6,2.344948869,16,8,15,4,1,8030
STU1421,Male,Arts,Grade 6,2.801052143,12,1,5,5,3,7650
STU1422,Male,Education,Grade 4,2.89712388,11,2,0,2,3,6373
STU1423,Male,Arts,Grade 5,3.222041571,8,10,7,4,4,7023
STU1424,Male,Education,Grade 4,2.604348262,15,7,19,5,4,9201
STU1425,Female,Science,Grade 5,3.519656614,16,2,16,4,3,9441
STU1426,Female,Education,Grade 6,3.376818085,19,4,9,5,5,5177
STU1427,Male,Education,Grade 5,3.00953341,8,4,1,3,4,8448
STU1428,Male,Engineering,Grade 6,3.662164717,14,3,18,3,3,10121
STU1429,Female,Science,Grade 4,2.96607164,17,6,5,1,6,3848
STU1430,Male,Business,Grade 4,2.862177073,20,4,1,2,3,8932
STU1431,Male,Engineering,Grade 6,3.999051383,13,4,17,3,6,9622
STU1432,Male,Business,Grade 6,3.147868021,21,5,13,5,0,10151
STU1433,Female,Arts,Grade 6,2.507174309,14,6,5,4,0,9614
STU1434,Female,Business,Grade 4,2.57486536,22,6,11,1,2,7120
STU1435,Female,Education,Grade 4,3.00947907,15,7,19,4,4,5561
STU1436,Female,Business,Grade 5,1.801000862,12,5,7,4,1,8536
STU1437,Female,Engineering,Grade 6,2.683505267,12,2,2,2,1,8970
STU1438,Male,Engineering,Grade 5,2.949803006,16,9,4,4,5,6738
STU1439,Female,Business,Grade 4,2.91640124,13,7,16,2,4,8386
STU1440,Male,Engineering,Grade 5,2.371278376,19,4,19,5,3,7100
STU1441,Male,Engineering,Grade 5,2.775742104,11,4,4,4,0,8788
STU1442,Female,Business,Grade 4,3.589901949,13,0,13,4,2,7608
STU1443,Female,Science,Grade 4,3.486574415,16,9,19,4,2,5036
STU1444,Male,Science,Grade 6,3.047808197,8,6,13,5,1,8575
STU1445,Male,Arts,Grade 5,2.965545012,10,6,8,3,1,9714
STU1446,Male,Engineering,Grade 4,2.919186626,16,4,7,3,8,10117
STU1447,Female,Business,Grade 4,3.118155031,16,4,10,5,1,7395
STU1448,Female,Engineering,Grade 5,3.051284422,16,6,17,1,2,8939
STU1449,Female,Education,Grade 4,3.162070485,18,7,8,1,4,5481
STU1450,Female,Engineering,Grade 6,3.250897087,9,6,1,2,2,12320
STU1451,Female,Engineering,Grade 6,2.394446255,19,4,1,5,2,4795
STU1452,Male,Science,Grade 5,2.844865654,14,7,5,1,6,3703
STU1453,Female,Business,Grade 6,3.098956205,16,3,5,2,3,10273
STU1454,Male,Engineering,Grade 4,2.517082462,11,6,10,4,2,10374
STU1455,Male,Science,Grade 4,2.663089323,17,2,9,4,3,8247
STU1456,Male,Arts,Grade 4,2.891051646,23,6,12,1,7,11946
STU1457,Female,Science,Grade 4,2.915582671,9,5,18,2,5,9648
STU1458,Female,Science,Grade 5,3.108301393,15,4,1,2,2,6774
STU1459,Female,Science,Grade 6,2.575984619,12,3,19,3,3,9386
STU1460,Male,Engineering,Grade 6,3.484010227,13,4,13,1,3,5757
STU1461,Male,Engineering,Grade 4,2.911462055,21,9,0,3,1,6749
STU1462,Male,Arts,Grade 5,3.072598851,17,2,11,5,3,11032
STU1463,Male,Education,Grade 4,2.815083779,21,3,17,2,4,7869
STU1464,Male,Education,Grade 4,3.117825375,10,5,15,3,2,7665
STU1465,Male,Education,Grade 5,3.83561058,12,3,4,2,5,9146
STU1466,Female,Arts,Grade 5,2.810440579,15,4,18,5,7,10049
STU1467,Female,Education,Grade 4,2.727751823,25,6,13,3,4,11692
STU1468,Female,Education,Grade 6,2.584922223,13,11,10,5,2,7740
STU1469,Female,Science,Grade 4,2.970189075,11,6,16,2,5,5576
STU1470,Male,Engineering,Grade 6,2.96439816,12,3,14,2,3,9847
STU1471,Male,Engineering,Grade 6,3.025721507,12,4,15,4,8,5168
STU1472,Female,Science,Grade 5,3.23412794,15,7,13,2,4,7959
STU1473,Male,Science,Grade 5,3.171084054,11,1,16,4,3,6061
STU1474,Female,Science,Grade 4,2.988739259,16,5,3,5,3,8266
STU1475,Female,Engineering,Grade 6,3.976900784,14,4,13,1,3,6076
STU1476,Female,Education,Grade 6,3.345340142,20,3,3,5,3,6791
STU1477,Male,Science,Grade 4,2.455370029,11,9,2,4,2,6474
STU1478,Female,Arts,Grade 4,2.227399007,10,4,3,1,2,2578
STU1479,Female,Science,Grade 4,2.652175437,17,1,5,4,7,6736
STU1480,Female,Business,Grade 5,3.07632919,15,5,3,2,3,11995
STU1481,Male,Science,Grade 4,2.610250172,13,8,6,4,2,9688
STU1482,Male,Engineering,Grade 4,2.686186378,9,7,6,1,6,9236
STU1483,Female,Science,Grade 6,3.013033519,17,3,17,4,4,4985
STU1484,Male,Business,Grade 4,2.829013671,18,3,11,3,5,6883
STU1485,Male,Arts,Grade 6,1.976149629,14,4,15,3,3,8248
STU1486,Male,Education,Grade 6,3.538588264,10,9,5,5,4,11562
STU1487,Male,Science,Grade 5,3.422478445,19,3,4,5,2,3602
STU1488,Male,Business,Grade 4,2.357439571,15,7,9,1,2,8024
STU1489,Male,Business,Grade 4,3.02844555,17,8,16,4,3,4714
STU1490,Male,Arts,Grade 6,2.441724235,6,8,2,2,3,8350
STU1491,Male,Engineering,Grade 5,2.69560171,12,3,8,1,3,8628
STU1492,Male,Science,Grade 5,3.243076475,22,1,9,1,2,7850
STU1493,Male,Business,Grade 4,3.405023559,13,2,9,1,3,11438
STU1494,Female,Arts,Grade 6,3.39332147,16,2,5,5,2,3180
STU1495,Female,Education,Grade 4,3.122419602,14,3,3,1,3,6217
STU1496,Male,Business,Grade 4,3.637602868,21,2,10,4,4,7177
STU1497,Female,Arts,Grade 4,2.69471915,12,8,19,1,2,6369
STU1498,Female,Engineering,Grade 4,2.805685418,15,8,8,2,3,5338
STU1499,Male,Engineering,Grade 6,1.702686058,12,3,11,1,1,4532
STU1500,Male,Business,Grade 5,2.953471741,17,6,9,5,3,8884
STU1501,Male,Business,Grade 4,3.289846732,23,4,5,5,3,9050
STU1502,Female,Science,Grade 4,3.142629806,13,10,12,2,1,4134
STU1503,Female,Arts,Grade 4,2.687989823,19,6,4,1,3,10700
STU1504,Male,Business,Grade 4,3.422262803,20,4,3,1,4,7529
STU1505,Male,Science,Grade 5,2.963084624,11,7,2,1,1,6373
STU1506,Male,Science,Grade 5,3.383213356,15,2,4,5,2,8805
STU1507,Female,Business,Grade 5,3.243074843,17,2,17,1,2,6590
STU1508,Female,Engineering,Grade 5,3.712254479,18,8,2,5,2,9575
STU1509,Female,Arts,Grade 4,3.169681681,17,2,4,5,2,8643
STU1510,Female,Arts,Grade 6,3.304971336,8,5,8,4,1,9133
STU1511,Male,Engineering,Grade 5,2.961641456,12,9,5,3,1,6040
STU1512,Male,Business,Grade 5,2.748554925,20,5,14,5,4,10192
STU1513,Male,Arts,Grade 4,3.245366104,9,5,17,3,3,10977
STU1514,Male,Business,Grade 4,3.751365349,12,5,7,4,2,6621
STU1515,Female,Business,Grade 4,2.692059676,15,4,11,3,0,6546
STU1516,Female,Science,Grade 4,2.875931836,16,5,5,3,7,3786
STU1517,Male,Engineering,Grade 6,3.013325218,18,5,7,2,2,4424
STU1518,Male,Business,Grade 6,3.342448155,11,10,14,2,2,9044
STU1519,Female,Education,Grade 5,3.172728991,15,8,15,3,3,6425
STU1520,Male,Engineering,Grade 6,3.456531578,9,2,4,5,2,9839
STU1521,Female,Arts,Grade 5,3.986954738,20,6,10,1,4,10065
STU1522,Male,Science,Grade 5,2.680549345,12,6,16,1,3,7231
STU1523,Male,Arts,Grade 6,3.304864489,13,3,12,4,5,10207
STU1524,Male,Arts,Grade 5,3.160319889,18,9,19,5,3,8824
STU1525,Male,Engineering,Grade 4,3.009520109,17,2,15,3,0,10068
STU1526,Male,Arts,Grade 5,3.303042612,13,5,17,2,3,3881
STU1527,Male,Business,Grade 4,2.86659849,23,2,12,1,2,7671
STU1528,Male,Arts,Grade 6,3.161522866,18,5,2,3,4,10077
STU1529,Female,Science,Grade 6,2.347353785,9,3,2,1,3,5236
STU1530,Female,Science,Grade 5,2.730592361,8,1,5,2,3,9705
STU1531,Female,Education,Grade 4,3.523760407,17,7,14,2,5,8575
STU1532,Female,Science,Grade 5,3.504541491,11,6,18,5,6,10171
STU1533,Female,Arts,Grade 6,3.129716648,17,8,2,3,3,7590
STU1534,Male,Science,Grade 5,2.773475123,19,4,2,3,2,8651
STU1535,Male,Engineering,Grade 5,3.412632915,15,1,2,4,2,4760
STU1536,Female,Science,Grade 4,3.618243691,13,5,17,4,2,9595
STU1537,Male,Business,Grade 6,2.793816565,8,4,7,2,0,8610
STU1538,Female,Engineering,Grade 5,2.272490157,20,5,15,5,1,6184
STU1539,Female,Education,Grade 4,3.224567463,18,3,2,3,3,6281
STU1540,Male,Business,Grade 5,3.456884139,15,4,10,5,4,3823
STU1541,Male,Arts,Grade 4,3.293741763,18,5,15,2,3,7465
STU1542,Male,Arts,Grade 4,3.782539599,13,8,1,2,0,9322
STU1543,Female,Arts,Grade 5,3.784650333,9,5,0,4,2,7001
STU1544,Male,Business,Grade 6,2.847301352,23,12,7,4,5,9211
STU1545,Female,Business,Grade 6,3.099497193,14,5,11,3,1,5565
STU1546,Female,Business,Grade 4,2.751732579,14,6,18,5,3,8108
STU1547,Female,Engineering,Grade 6,2.488968152,15,1,17,2,1,8043
STU1548,Male,Engineering,Grade 4,2.518280348,19,7,17,4,5,9214
STU1549,Male,Arts,Grade 6,3.358510677,13,3,10,5,5,10568
STU1550,Female,Science,Grade 5,3.15144376,21,8,17,2,4,7778
STU1551,Male,Arts,Grade 6,3.44498042,16,5,5,5,3,7230
STU1552,Male,Education,Grade 4,4,11,4,0,1,1,6787
STU1553,Male,Engineering,Grade 4,3.249933802,21,6,8,1,5,9426
STU1554,Female,Business,Grade 6,2.60603971,12,4,19,4,2,10912
STU1555,Female,Engineering,Grade 5,3.51756341,13,6,15,1,4,7135
STU1556,Male,Business,Grade 4,2.596743854,20,5,4,2,7,6980
STU1557,Female,Education,Grade 4,3.874168442,17,5,18,4,2,8111
STU1558,Male,Education,Grade 4,2.014275421,15,5,16,5,1,8130
STU1559,Male,Engineering,Grade 4,2.726725525,14,4,7,3,3,6240
STU1560,Male,Business,Grade 4,3.311069137,11,4,18,1,3,12995
